,buy/sell,time,price,stop loss,ADA_balance,USDT_balance
37,sell,2018-05-09 21:59:59.999,0.31811,False,0.0,107.31247570542045
38,buy,2018-05-12 17:29:59.999,0.2652,False,404.64734428891575,0
39,sell,2018-05-12 18:29:59.999,0.25662,True,0.0,103.84060149142157
40,buy,2018-05-13 12:29:59.999,0.26691,True,389.04724997722667,0
41,sell,2018-05-14 03:59:59.999,0.27535,False,0.0,107.12416028122935
42,buy,2018-05-14 12:59:59.999,0.26187,False,409.0738163257699,0
43,sell,2018-05-14 16:29:59.999,0.2531,True,0.0,103.53658291205235
44,buy,2018-05-17 00:29:59.999,0.24483,True,422.8917326800325,0
45,sell,2018-05-17 12:29:59.999,0.24942,False,0.0,105.4776559650537
46,buy,2018-05-17 16:29:59.999,0.25009,False,421.7587906955644,0
47,sell,2018-05-17 20:29:59.999,0.24707,True,0.0,104.20394441715311
48,buy,2018-05-18 10:29:59.999,0.23831,True,437.2621560872524,0
49,sell,2018-05-18 16:59:59.999,0.23552,True,0.0,102.98398300166969
50,buy,2018-05-20 16:29:59.999,0.24381,True,422.3944177911886,0
51,sell,2018-05-21 03:29:59.999,0.254,False,0.0,107.2881821189619
52,buy,2018-05-21 09:29:59.999,0.2573,False,416.9770000736957,0
53,sell,2018-05-21 12:59:59.999,0.2537,True,0.0,105.78706491869659
54,buy,2018-05-22 01:59:59.999,0.24605,True,429.9413327319512,0
55,sell,2018-05-22 04:29:59.999,0.24134,True,0.0,103.7620412415291
56,buy,2018-05-22 20:29:59.999,0.23644,True,438.8514686242983,0
57,sell,2018-05-22 22:59:59.999,0.234,True,0.0,102.69124365808581
58,buy,2018-05-23 23:59:59.999,0.2035,True,504.62527596110965,0
59,sell,2018-05-24 02:29:59.999,0.1972,True,0.0,99.51210441953081
60,buy,2018-05-24 06:29:59.999,0.20491,True,485.6381065810883,0
61,sell,2018-05-24 10:59:59.999,0.20088,True,0.0,97.55498285000903
62,buy,2018-05-26 06:59:59.999,0.19756,True,493.7992652865409,0
63,sell,2018-05-26 07:59:59.999,0.19537,True,0.0,96.47356245903148
64,buy,2018-05-26 19:59:59.999,0.20165,True,478.42084036216954,0
65,sell,2018-05-26 20:29:59.999,0.20176,False,0.0,96.52618875147132
66,buy,2018-05-28 04:59:59.999,0.19274,False,500.8103598187783,0
67,sell,2018-05-28 07:59:59.999,0.18576,True,0.0,93.03053243993627
68,buy,2018-05-28 18:29:59.999,0.18145,True,512.70615839039,0
69,sell,2018-05-28 21:29:59.999,0.17939,True,0.0,91.97435775365206
70,buy,2018-05-29 08:59:59.999,0.17746,True,518.2821917821033,0
71,sell,2018-05-30 07:29:59.999,0.20447,False,0.0,105.97315975368666
72,buy,2018-05-31 16:29:59.999,0.21923,False,483.38803883449646,0
73,sell,2018-06-01 00:59:59.999,0.224,False,0.0,108.27892069892721
74,buy,2018-06-01 13:59:59.999,0.22321,False,485.0988786296636,0
75,sell,2018-06-01 14:59:59.999,0.2158,True,0.0,104.6843380082814
76,buy,2018-06-02 05:29:59.999,0.21814,True,479.895195783815,0
77,sell,2018-06-02 18:29:59.999,0.2243,False,0.0,107.6404924143097
78,buy,2018-06-03 00:29:59.999,0.2259,False,476.49620369327005,0
79,sell,2018-06-03 16:59:59.999,0.23268,False,0.0,110.87113667535007
80,buy,2018-06-04 02:59:59.999,0.22659,False,489.30286718456273,0
81,sell,2018-06-04 05:29:59.999,0.22419,True,0.0,109.69680979410712
82,buy,2018-06-05 10:59:59.999,0.20594,True,532.6639302423381,0
83,sell,2018-06-06 05:29:59.999,0.21715,False,0.0,115.66797245212372
