,buy/sell,time,price,stop loss,ETH_balance,USDT_balance
190,buy,2018-04-12 18:44:59.999,465.52,False,0.15134393401426757,0
191,sell,2018-04-12 19:29:59.999,459.49,True,0.0,69.5410242402158
192,buy,2018-04-13 03:59:59.999,491.98,True,0.14134929110983332,0
193,sell,2018-04-13 04:29:59.999,486.17,True,0.0,68.71978485886767
194,buy,2018-04-13 15:14:59.999,517.5,True,0.13279185479974429,0
195,sell,2018-04-13 17:29:59.999,511.02,True,0.0,67.85929363976533
196,buy,2018-04-14 02:59:59.999,495.11,True,0.13705902453952723,0
197,sell,2018-04-14 03:14:59.999,488.56,True,0.0,66.96155702903143
198,buy,2018-04-14 12:29:59.999,509.8,True,0.13134867993140725,0
199,sell,2018-04-14 12:44:59.999,504.02,True,0.0,66.20236165902789
200,buy,2018-04-14 20:29:59.999,494.6,True,0.13385030662965605,0
201,sell,2018-04-15 07:29:59.999,513.61,False,0.0,68.74685598805765
202,buy,2018-04-15 08:14:59.999,512.46,False,0.1341506771027156,0
203,sell,2018-04-15 18:59:59.999,521.5,False,0.0,69.95957810906619
204,buy,2018-04-16 04:29:59.999,533.01,False,0.1312537815595696,0
205,sell,2018-04-16 04:59:59.999,525.72,True,0.0,69.00273804149694
206,buy,2018-04-17 01:29:59.999,506.96,True,0.13611081355826288,0
207,sell,2018-04-17 03:14:59.999,508.0,False,0.0,69.14429328759755
208,buy,2018-04-18 01:14:59.999,506.73,False,0.1364519434168049,0
209,sell,2018-04-18 17:29:59.999,515.0,False,0.0,70.27275085965452
210,buy,2018-04-18 20:59:59.999,514.86,False,0.13648904723547084,0
211,sell,2018-04-19 03:14:59.999,524.2,False,0.0,71.54755856083382
212,buy,2018-04-19 15:14:59.999,536.55,False,0.13334742067064362,0
213,sell,2018-04-20 07:44:59.999,562.25,False,0.0,74.97458727206937
214,buy,2018-04-20 21:14:59.999,589.23,False,0.1272416327615182,0
215,sell,2018-04-21 13:14:59.999,591.3,False,0.0,75.23797745188571
216,buy,2018-04-21 22:59:59.999,608.99,False,0.12354550559432127,0
217,sell,2018-04-21 23:44:59.999,597.4,True,0.0,73.80608504204753
218,buy,2018-04-23 04:59:59.999,631.17,True,0.11693535028922086,0
219,sell,2018-04-23 08:14:59.999,631.45,False,0.0,73.83882694012851
220,buy,2018-04-23 11:44:59.999,639.0,False,0.11555371978110879,0
221,sell,2018-04-24 19:29:59.999,696.88,False,0.0,80.52707624105909
222,buy,2018-04-24 19:44:59.999,698.0,False,0.11536830407028523,0
223,sell,2018-04-25 00:59:59.999,705.12,False,0.0,81.34849856603952
224,buy,2018-04-25 10:59:59.999,661.2,False,0.12303160702667804,0
225,sell,2018-04-25 11:44:59.999,651.24,True,0.0,80.12310376005381
226,buy,2018-04-25 16:14:59.999,631.11,True,0.12695584566882764,0
227,sell,2018-04-25 16:29:59.999,623.19,True,0.0,79.1176134623567
228,buy,2018-04-26 01:29:59.999,638.65,True,0.12388258586449026,0
229,sell,2018-04-26 01:59:59.999,623.06,True,0.0,77.1862839487293
230,buy,2018-04-26 06:44:59.999,618.16,True,0.12486457219608078,0
231,sell,2018-04-26 10:29:59.999,628.49,False,0.0,78.47613497951481
232,buy,2018-04-26 15:44:59.999,637.1,False,0.12317710717236667,0
233,sell,2018-04-26 17:29:59.999,629.21,True,0.0,77.50426760392483
234,buy,2018-04-26 21:14:59.999,633.89,True,0.1222676925080453,0
235,sell,2018-04-28 00:29:59.999,651.01,False,0.0,79.59749049966257
236,buy,2018-04-28 09:14:59.999,671.52,False,0.1185333132291854,0
237,sell,2018-04-28 11:29:59.999,663.0,True,0.0,78.58758667094992
238,buy,2018-04-28 14:29:59.999,677.8,True,0.11594509688838879,0
239,sell,2018-04-28 19:14:59.999,683.16,False,0.0,79.20905239027168
240,buy,2018-04-29 06:44:59.999,694.95,False,0.11397805941473728,0
241,sell,2018-04-29 11:44:59.999,682.97,True,0.0,77.84359523848312
242,buy,2018-04-29 22:14:59.999,682.47,True,0.11406156349507394,0
243,sell,2018-04-30 09:14:59.999,684.04,False,0.0,78.02267189317038
244,buy,2018-04-30 13:29:59.999,683.83,False,0.11409659110183873,0
245,sell,2018-04-30 14:59:59.999,686.65,False,0.0,78.34442428007756
246,buy,2018-05-01 06:14:59.999,652.19,False,0.12012515414231674,0
247,sell,2018-05-01 06:44:59.999,645.53,True,0.0,77.54439075348972
248,buy,2018-05-01 06:44:59.999,645.53,True,0.12012515414231674,0
249,sell,2018-05-01 12:59:59.999,666.83,False,0.0,80.10305653672107
250,buy,2018-05-02 14:44:59.999,683.64,False,0.11717140093721999,0
251,sell,2018-05-02 15:59:59.999,673.0,True,0.0,78.85635283074906
252,buy,2018-05-03 03:29:59.999,688.43,True,0.114545201154437,0
253,sell,2018-05-03 09:29:59.999,714.59,False,0.0,81.85285529294914
254,buy,2018-05-03 11:29:59.999,716.57,False,0.11422869404656787,0
255,sell,2018-05-03 11:59:59.999,717.43,False,0.0,81.95109196982918
256,buy,2018-05-03 21:29:59.999,758.41,False,0.10805644963783334,0
257,sell,2018-05-04 03:59:59.999,763.5,False,0.0,82.50109929848576
258,buy,2018-05-04 06:14:59.999,776.49,False,0.10624875954421274,0
259,sell,2018-05-04 20:14:59.999,780.1,False,0.0,82.88465732044037
260,buy,2018-05-06 01:59:59.999,814.0,False,0.10182390334206433,0
261,sell,2018-05-06 08:59:59.999,802.65,True,0.0,81.72895601750793
262,buy,2018-05-06 17:44:59.999,779.64,True,0.10482909550242153,0
263,sell,2018-05-06 17:59:59.999,779.9,False,0.0,81.75621158233855
264,buy,2018-05-08 17:59:59.999,733.14,False,0.11151514251348794,0
265,sell,2018-05-08 18:14:59.999,734.0,False,0.0,81.85211460490015
266,buy,2018-05-09 20:59:59.999,752.25,False,0.10880972363562666,0
267,sell,2018-05-10 12:14:59.999,762.0,False,0.0,82.91300941034751
268,buy,2018-05-11 18:29:59.999,684.45,False,0.12113815386127183,0
269,sell,2018-05-11 23:44:59.999,672.03,True,0.0,81.4084735393905
270,buy,2018-05-12 02:59:59.999,676.96,True,0.12025595831273708,0
271,sell,2018-05-12 08:14:59.999,664.3,True,0.0,79.88603310715123
272,buy,2018-05-13 20:44:59.999,725.38,True,0.11012990860948914,0
273,sell,2018-05-13 20:59:59.999,718.0,True,0.0,79.0732743816132
274,buy,2018-05-14 15:44:59.999,706.62,True,0.11190353284879172,0
275,sell,2018-05-14 16:14:59.999,698.37,True,0.0,78.15007023561067
276,buy,2018-05-15 03:44:59.999,731.02,True,0.10690551590327306,0
277,sell,2018-05-15 05:44:59.999,722.47,True,0.0,77.23602807463769
278,buy,2018-05-15 15:14:59.999,733.75,True,0.10526204848332223,0
279,sell,2018-05-15 17:29:59.999,725.19,True,0.0,76.33498493962045
280,buy,2018-05-16 11:14:59.999,688.63,True,0.11085050744176184,0
281,sell,2018-05-16 22:44:59.999,696.96,False,0.0,77.25836966661034
282,buy,2018-05-18 07:14:59.999,672.08,False,0.11495412698876671,0
283,sell,2018-05-18 14:59:59.999,680.56,False,0.0,78.23318066347507
284,buy,2018-05-19 06:14:59.999,691.89,False,0.113071703108117,0
285,sell,2018-05-19 10:59:59.999,684.58,True,0.0,77.40662651375474
286,buy,2018-05-20 11:14:59.999,709.68,True,0.10907257709637407,0
287,sell,2018-05-20 16:29:59.999,709.94,False,0.0,77.43498538379981
288,buy,2018-05-22 18:14:59.999,682.33,False,0.11348612164758959,0
289,sell,2018-05-22 18:29:59.999,682.34,False,0.0,77.43612024501628
290,buy,2018-05-23 07:14:59.999,640.0,False,0.12099393788283794,0
291,sell,2018-05-23 10:29:59.999,629.5,True,0.0,76.16568389724648
292,buy,2018-05-23 13:59:59.999,619.72,True,0.1229033820067877,0
293,sell,2018-05-23 17:29:59.999,613.35,True,0.0,75.38278935386325
294,buy,2018-05-24 08:59:59.999,604.46,True,0.12471096409003614,0
295,sell,2018-05-24 09:29:59.999,598.2,True,0.0,74.60209871865962
296,buy,2018-05-25 01:59:59.999,594.95,True,0.12539221567973713,0
297,sell,2018-05-25 13:59:59.999,588.0,True,0.0,73.73062281968544
298,buy,2018-05-25 23:59:59.999,583.93,True,0.12626620111945858,0
299,sell,2018-05-26 01:44:59.999,575.6,True,0.0,72.67882536436036
300,buy,2018-05-27 00:44:59.999,603.09,True,0.12051074526913125,0
301,sell,2018-05-27 00:59:59.999,596.7,True,0.0,71.90876170209062
302,buy,2018-05-27 19:14:59.999,572.1,True,0.12569264412181544,0
303,sell,2018-05-27 21:29:59.999,564.23,True,0.0,70.91956059285192
304,buy,2018-05-28 11:14:59.999,534.0,True,0.1328081659042171,0
305,sell,2018-05-28 11:44:59.999,526.98,True,0.0,69.98724726820433
306,buy,2018-05-29 03:44:59.999,518.51,True,0.1349776229353423,0
307,sell,2018-05-29 08:14:59.999,518.83,False,0.0,70.03044010754365
