,buy/sell,time,price,stop loss,BTC_balance,USDT_balance
242,buy,2018-04-28 02:14:59.999,9056.95,True,0.01000983540358137,0
243,sell,2018-04-28 02:59:59.999,8915.35,True,0.0,89.24118606531917
244,buy,2018-04-28 20:29:59.999,9334.0,True,0.009560872730374884,0
245,sell,2018-04-28 22:44:59.999,9377.04,False,0.0,89.6526860276345
246,buy,2018-04-29 06:44:59.999,9477.0,False,0.00946002807086995,0
247,sell,2018-04-29 11:44:59.999,9370.0,True,0.0,88.64046302405143
248,buy,2018-04-29 18:44:59.999,9325.03,True,0.009505649099686694,0
249,sell,2018-04-29 22:29:59.999,9334.0,False,0.0,88.7257286964756
250,buy,2018-04-29 22:44:59.999,9334.49,False,0.009505150114947427,0
251,sell,2018-04-30 06:14:59.999,9390.99,False,0.0,89.26276967797014
252,buy,2018-05-01 18:29:59.999,8931.09,False,0.00999461092408319,0
253,sell,2018-05-01 21:44:59.999,8945.8,False,0.0,89.40979040466338
254,buy,2018-05-01 23:59:59.999,9028.99,False,0.00990252402590582,0
255,sell,2018-05-02 05:14:59.999,9035.02,False,0.0,89.46950262453961
256,buy,2018-05-04 01:59:59.999,9724.01,False,0.009200885501407302,0
257,sell,2018-05-04 03:14:59.999,9620.02,True,0.0,88.51270254124827
258,buy,2018-05-04 20:59:59.999,9665.0,True,0.00915806544658544,0
259,sell,2018-05-05 02:44:59.999,9722.14,False,0.0,89.03599440086617
260,buy,2018-05-06 17:44:59.999,9583.0,False,0.009291035625677364,0
261,sell,2018-05-07 03:59:59.999,9473.0,True,0.0,88.01398048204166
262,buy,2018-05-07 23:29:59.999,9411.0,True,0.009352245296147239,0
263,sell,2018-05-08 01:44:59.999,9310.58,True,0.0,87.07482800940257
264,buy,2018-05-08 03:59:59.999,9395.63,True,0.009267588017983101,0
265,sell,2018-05-08 12:44:59.999,9289.99,True,0.0,86.09580001118283
266,buy,2018-05-09 02:44:59.999,9239.85,True,0.00931787853819952,0
267,sell,2018-05-09 03:14:59.999,9144.0,True,0.0,85.20268135329641
268,buy,2018-05-10 07:59:59.999,9350.0,True,0.009112586240994269,0
269,sell,2018-05-10 18:29:59.999,9356.99,False,0.0,85.26637833112096
270,buy,2018-05-11 18:29:59.999,8630.0,False,0.009880229238832092,0
271,sell,2018-05-11 23:44:59.999,8422.56,True,0.0,83.21682357781762
272,buy,2018-05-12 11:44:59.999,8283.72,True,0.010045827668947963,0
273,sell,2018-05-12 17:59:59.999,8473.23,False,0.0,85.12060837935995
274,buy,2018-05-13 13:59:59.999,8539.0,False,0.009968451619552635,0
275,sell,2018-05-14 04:44:59.999,8680.0,False,0.0,86.52616005771687
276,buy,2018-05-14 12:44:59.999,8363.24,False,0.01034600944821826,0
277,sell,2018-05-14 16:14:59.999,8380.0,False,0.0,86.69955917606902
278,buy,2018-05-15 03:44:59.999,8716.24,False,0.009946899027111348,0
279,sell,2018-05-15 16:44:59.999,8726.07,False,0.0,86.79733719350551
280,buy,2018-05-16 07:59:59.999,8202.01,False,0.010582447131069763,0
281,sell,2018-05-16 18:14:59.999,8204.22,False,0.0,86.82072440166516
282,buy,2018-05-17 04:44:59.999,8366.77,False,0.010376850851841889,0
283,sell,2018-05-17 10:59:59.999,8239.5,True,0.0,85.50006259375124
284,buy,2018-05-17 18:44:59.999,8311.0,True,0.010287578220882113,0
285,sell,2018-05-17 21:44:59.999,8158.65,True,0.0,83.93275005179984
286,buy,2018-05-18 20:44:59.999,8103.98,True,0.010356978922924273,0
287,sell,2018-05-19 03:29:59.999,8229.0,False,0.0,85.22757955674383
288,buy,2018-05-21 16:14:59.999,8500.89,False,0.010025724313188836,0
289,sell,2018-05-21 17:29:59.999,8403.02,True,0.0,84.24636191821206
290,buy,2018-05-22 10:59:59.999,8322.0,True,0.010123331160563813,0
291,sell,2018-05-22 12:59:59.999,8238.01,True,0.0,83.3961033340363
292,buy,2018-05-22 18:14:59.999,8238.08,True,0.01012324514134802,0
293,sell,2018-05-22 23:59:59.999,8106.96,True,0.0,82.06874343110275
294,buy,2018-05-23 23:59:59.999,7585.02,True,0.010819845357178061,0
295,sell,2018-05-24 02:29:59.999,7459.99,True,0.0,80.71593816609476
296,buy,2018-05-24 08:59:59.999,7688.39,True,0.010498418806290362,0
297,sell,2018-05-24 10:44:59.999,7570.46,True,0.0,79.47785963626893
298,buy,2018-05-25 03:29:59.999,7553.02,True,0.010522659762091048,0
299,sell,2018-05-25 10:14:59.999,7411.0,True,0.0,77.98343149685677
300,buy,2018-05-25 16:14:59.999,7488.0,True,0.010414453992635787,0
301,sell,2018-05-25 21:44:59.999,7399.0,True,0.0,77.05654509151219
302,buy,2018-05-26 04:29:59.999,7440.0,True,0.010357062512300026,0
303,sell,2018-05-26 14:29:59.999,7535.54,False,0.0,78.04605884393733
304,buy,2018-05-26 21:59:59.999,7550.0,False,0.010337226336945341,0
305,sell,2018-05-27 00:59:59.999,7463.0,True,0.0,77.14672015262308
306,buy,2018-05-27 18:29:59.999,7337.0,True,0.010514749918580221,0
307,sell,2018-05-28 08:44:59.999,7214.28,True,0.0,75.8563500426149
308,buy,2018-05-29 03:44:59.999,7124.98,True,0.010646535154149895,0
309,sell,2018-05-29 20:44:59.999,7423.33,False,0.0,79.03274380585553
310,buy,2018-05-29 20:59:59.999,7516.1,False,0.010515126702126839,0
311,sell,2018-05-30 01:59:59.999,7418.34,True,0.0,78.00478501945561
312,buy,2018-05-30 14:59:59.999,7518.51,True,0.010375032422575165,0
313,sell,2018-05-30 17:59:59.999,7374.45,True,0.0,76.51015784865942
314,buy,2018-05-31 00:44:59.999,7339.95,True,0.010423798234137756,0
315,sell,2018-05-31 05:29:59.999,7340.0,False,0.0,76.51067903857113
316,buy,2018-05-31 11:29:59.999,7526.01,False,0.010166167602563793,0
317,sell,2018-05-31 12:14:59.999,7534.08,False,0.0,76.59272001112382
318,buy,2018-06-01 03:44:59.999,7510.01,False,0.010198750735501525,0
319,sell,2018-06-01 13:29:59.999,7549.98,False,0.0,77.0003640780218
320,buy,2018-06-01 17:59:59.999,7428.95,False,0.010364905414361627,0
321,sell,2018-06-01 20:14:59.999,7435.01,False,0.0,77.06317540483285
322,buy,2018-06-05 09:14:59.999,7445.01,False,0.010350983464741195,0
323,sell,2018-06-06 01:29:59.999,7602.99,False,0.0,78.69842377259265
