,buy/sell,time,price,stop loss,ADA_balance,USDT_balance
103,sell,2018-04-30 11:24:59.999,0.3375,True,0.0,107.25772061015947
104,buy,2018-04-30 12:59:59.999,0.345,True,310.89194379756367,0
105,sell,2018-04-30 15:49:59.999,0.35153,False,0.0,109.28784500315756
106,buy,2018-04-30 18:54:59.999,0.35082,False,311.5211362042003,0
107,sell,2018-04-30 19:54:59.999,0.347,True,0.0,108.09783426285749
108,buy,2018-05-01 03:09:59.999,0.33699,True,320.77460536768893,0
109,sell,2018-05-01 03:24:59.999,0.33,True,0.0,105.85561977133736
110,buy,2018-05-01 05:14:59.999,0.3275,True,323.223266477366,0
111,sell,2018-05-01 05:24:59.999,0.32201,True,0.0,104.08112403837663
112,buy,2018-05-01 05:54:59.999,0.32589,True,319.3750162274897,0
113,sell,2018-05-01 06:44:59.999,0.32169,True,0.0,102.73974897022116
114,buy,2018-05-01 07:49:59.999,0.32499,True,316.1320316631932,0
115,sell,2018-05-01 08:49:59.999,0.32147,True,0.0,101.6269642187667
116,buy,2018-05-01 13:59:59.999,0.34753,True,292.4264501446399,0
117,sell,2018-05-01 14:49:59.999,0.34399,True,0.0,100.59177458525468
118,buy,2018-05-01 16:29:59.999,0.33955,True,296.250256472551,0
119,sell,2018-05-01 17:44:59.999,0.33579,True,0.0,99.47787362091789
120,buy,2018-05-02 00:04:59.999,0.356,True,279.4322292722413,0
121,sell,2018-05-02 01:09:59.999,0.35676,False,0.0,99.6902421151648
122,buy,2018-05-02 06:09:59.999,0.35237,False,282.91353439613135,0
123,sell,2018-05-02 07:19:59.999,0.35363,False,0.0,100.04671316850393
124,buy,2018-05-02 13:14:59.999,0.36,False,277.9075365791776,0
125,sell,2018-05-02 15:49:59.999,0.3657,False,0.0,101.63078612700525
126,buy,2018-05-02 17:44:59.999,0.36519,False,278.295643711507,0
127,sell,2018-05-02 19:39:59.999,0.3699,False,0.0,102.94155860888644
128,buy,2018-05-02 23:44:59.999,0.36835,False,279.4666990875158,0
129,sell,2018-05-03 03:24:59.999,0.37027,False,0.0,103.47813467113447
130,buy,2018-05-03 10:49:59.999,0.3777,False,273.9691148295856,0
131,sell,2018-05-03 10:59:59.999,0.37318,True,0.0,102.23979427210475
132,buy,2018-05-03 16:29:59.999,0.37352,True,273.7197319343134,0
133,sell,2018-05-03 17:04:59.999,0.37405,False,0.0,102.38486573002993
134,buy,2018-05-03 23:04:59.999,0.3736,False,274.0494264722429,0
135,sell,2018-05-04 01:24:59.999,0.36926,True,0.0,101.19549121914041
136,buy,2018-05-04 04:24:59.999,0.36659,True,276.0454219131466,0
137,sell,2018-05-04 05:59:59.999,0.36277,True,0.0,100.14099770743218
138,buy,2018-05-05 03:59:59.999,0.35997,True,278.19262079460003,0
139,sell,2018-05-05 09:44:59.999,0.36663,False,0.0,101.99376056192422
140,buy,2018-05-06 00:59:59.999,0.36408,False,280.1410694405741,0
141,sell,2018-05-06 03:59:59.999,0.36462,False,0.0,102.14503673942212
142,buy,2018-05-06 10:09:59.999,0.34522,False,295.88389067673404,0
143,sell,2018-05-06 11:44:59.999,0.3407,True,0.0,100.80764155356329
144,buy,2018-05-06 12:34:59.999,0.34255,True,294.2859190003307,0
145,sell,2018-05-06 15:09:59.999,0.3388,True,0.0,99.70406935731204
146,buy,2018-05-06 16:04:59.999,0.34039,True,292.9112763515733,0
147,sell,2018-05-06 16:14:59.999,0.34084,False,0.0,99.83587943167024
148,buy,2018-05-06 23:34:59.999,0.34328,False,290.829292215306,0
149,sell,2018-05-07 02:44:59.999,0.34507,False,0.0,100.35646386473563
150,buy,2018-05-07 05:34:59.999,0.3248,False,308.9792606672895,0
151,sell,2018-05-07 05:44:59.999,0.31999,True,0.0,98.87027362092597
152,buy,2018-05-07 11:34:59.999,0.32579,True,303.47854022814073,0
153,sell,2018-05-07 12:29:59.999,0.32654,False,0.0,99.09788252609707
154,buy,2018-05-07 15:34:59.999,0.32705,False,303.0052974349398,0
155,sell,2018-05-07 16:59:59.999,0.32217,True,0.0,97.61921667461456
156,buy,2018-05-07 17:59:59.999,0.32229,True,302.8924778138154,0
157,sell,2018-05-07 19:44:59.999,0.32531,False,0.0,98.53395195761227
158,buy,2018-05-08 00:09:59.999,0.3363,False,292.99420742673885,0
159,sell,2018-05-08 01:09:59.999,0.33123,True,0.0,97.04847132595872
160,buy,2018-05-08 02:39:59.999,0.32958,True,294.46104534850025,0
161,sell,2018-05-08 06:19:59.999,0.34143,False,0.0,100.53783471333844
162,buy,2018-05-08 16:04:59.999,0.31972,False,314.45588237626185,0
163,sell,2018-05-08 17:34:59.999,0.32059,False,0.0,100.81141133100579
164,buy,2018-05-09 08:14:59.999,0.3037,False,331.94406101747046,0
165,sell,2018-05-09 10:34:59.999,0.307,False,0.0,101.90682673236343
166,buy,2018-05-10 03:54:59.999,0.32079,False,317.67457443300424,0
167,sell,2018-05-10 05:04:59.999,0.3168,True,0.0,100.63930518037576
168,buy,2018-05-10 07:39:59.999,0.31601,True,318.4687357373999,0
169,sell,2018-05-10 09:54:59.999,0.31265,True,0.0,99.56925022829809
170,buy,2018-05-10 22:04:59.999,0.30565,True,325.7623105784332,0
171,sell,2018-05-10 23:09:59.999,0.30129,True,0.0,98.14892655417614
172,buy,2018-05-11 00:44:59.999,0.30434,True,322.4976229025963,0
173,sell,2018-05-11 01:29:59.999,0.30102,True,0.0,97.07823444613953
174,buy,2018-05-11 04:09:59.999,0.29001,True,334.74098978014393,0
175,sell,2018-05-11 05:54:59.999,0.28705,True,0.0,96.08740111639032
176,buy,2018-05-11 11:34:59.999,0.26969,True,356.2883351862892,0
177,sell,2018-05-11 11:44:59.999,0.266,True,0.0,94.77269715955293
178,buy,2018-05-11 11:59:59.999,0.2653,True,357.22840994931374,0
179,sell,2018-05-11 12:14:59.999,0.2615,True,0.0,93.41522920174555
180,buy,2018-05-11 13:19:59.999,0.26321,True,354.9075992619792,0
181,sell,2018-05-11 14:14:59.999,0.25963,True,0.0,92.14465999638767
182,buy,2018-05-11 15:49:59.999,0.25384,True,363.00291520795645,0
183,sell,2018-05-11 16:39:59.999,0.25687,False,0.0,93.24455882946776
184,buy,2018-05-11 16:44:59.999,0.25671,False,363.2291645415752,0
185,sell,2018-05-11 18:54:59.999,0.26179,False,0.0,95.08976298533898
186,buy,2018-05-11 19:39:59.999,0.26606,False,357.39969550228886,0
187,sell,2018-05-11 21:04:59.999,0.26663,False,0.0,95.29348081177527
188,buy,2018-05-12 10:19:59.999,0.24304,False,392.0897005092794,0
189,sell,2018-05-12 11:34:59.999,0.24349,False,0.0,95.46992117700445
190,buy,2018-05-12 15:04:59.999,0.26916,False,354.69579869595947,0
191,sell,2018-05-12 16:59:59.999,0.2642,True,0.0,93.71063001547249
192,buy,2018-05-12 19:19:59.999,0.26046,True,359.78895037807143,0
193,sell,2018-05-12 19:34:59.999,0.25719,True,0.0,92.53412014773619
194,buy,2018-05-13 00:54:59.999,0.26088,True,354.6999392354193,0
195,sell,2018-05-13 03:09:59.999,0.26464,False,0.0,93.86779191926136
196,buy,2018-05-13 04:54:59.999,0.26203,False,358.23299591367925,0
197,sell,2018-05-13 05:04:59.999,0.2583,True,0.0,92.53158284450333
198,buy,2018-05-13 08:44:59.999,0.2603,True,355.48053340185686,0
199,sell,2018-05-13 10:54:59.999,0.26371,False,0.0,93.74377146340368
200,buy,2018-05-13 13:14:59.999,0.26664,False,351.5743004178056,0
201,sell,2018-05-13 17:04:59.999,0.26745,False,0.0,94.02854664674211
202,buy,2018-05-13 19:09:59.999,0.27667,False,339.8581221192833,0
203,sell,2018-05-13 20:54:59.999,0.27282,True,0.0,92.72009287658287
204,buy,2018-05-13 21:39:59.999,0.27829,True,333.17795420813854,0
205,sell,2018-05-13 22:14:59.999,0.27548,True,0.0,91.78386282525801
206,buy,2018-05-14 00:24:59.999,0.27894,True,329.04518113306807,0
207,sell,2018-05-14 01:39:59.999,0.2805,False,0.0,92.2971733078256
208,buy,2018-05-14 04:14:59.999,0.27425,False,336.5439318425729,0
209,sell,2018-05-14 04:44:59.999,0.27452,False,0.0,92.3880401694231
210,buy,2018-05-14 09:09:59.999,0.26024,False,355.01091365440783,0
211,sell,2018-05-14 11:24:59.999,0.26031,False,0.0,92.4128909333789
212,buy,2018-05-14 11:29:59.999,0.26116,False,353.8554561700831,0
213,sell,2018-05-14 12:24:59.999,0.26221,False,0.0,92.78443916235749
214,buy,2018-05-14 13:59:59.999,0.26162,False,354.65346365857914,0
215,sell,2018-05-14 14:59:59.999,0.26203,False,0.0,92.92984708245748
216,buy,2018-05-14 19:14:59.999,0.27249,False,341.0394769806506,0
217,sell,2018-05-14 19:49:59.999,0.2691,True,0.0,91.77372325549308
218,buy,2018-05-14 22:29:59.999,0.27201,True,337.3909902411422,0
219,sell,2018-05-15 00:14:59.999,0.27356,False,0.0,92.29667929036687
220,buy,2018-05-15 02:59:59.999,0.26655,False,346.2640378554375,0
221,sell,2018-05-15 04:04:59.999,0.26803,False,0.0,92.8091500663929
222,buy,2018-05-15 05:39:59.999,0.26544,False,349.64266902649524,0
223,sell,2018-05-15 11:19:59.999,0.26917,False,0.0,94.11331722186173
224,buy,2018-05-15 23:04:59.999,0.259,False,363.3718811654893,0
225,sell,2018-05-15 23:49:59.999,0.25935,False,0.0,94.24049738026966
226,buy,2018-05-16 17:49:59.999,0.2419,False,389.5845282359225,0
227,sell,2018-05-16 20:24:59.999,0.24518,False,0.0,95.51833463288348
228,buy,2018-05-16 21:29:59.999,0.24513,False,389.6639931174621,0
229,sell,2018-05-16 23:14:59.999,0.24256,True,0.0,94.51689817057161
230,buy,2018-05-17 17:54:59.999,0.2523,True,374.6210787577154,0
231,sell,2018-05-17 19:24:59.999,0.24969,True,0.0,93.53913715501396
232,buy,2018-05-17 22:54:59.999,0.24484,True,382.0418932977208,0
233,sell,2018-05-18 00:59:59.999,0.24193,True,0.0,92.42739524551759
234,buy,2018-05-18 10:24:59.999,0.24,True,385.1141468563233,0
235,sell,2018-05-18 15:04:59.999,0.23721,True,0.0,91.35292677578846
236,buy,2018-05-19 11:49:59.999,0.2381,True,383.6746189659322,0
237,sell,2018-05-19 17:04:59.999,0.24394,False,0.0,93.5935865505495
238,buy,2018-05-21 00:24:59.999,0.25739,False,363.6255742280178,0
239,sell,2018-05-21 00:59:59.999,0.25472,True,0.0,92.6227062673607
240,buy,2018-05-21 05:49:59.999,0.25409,True,364.52716072006257,0
241,sell,2018-05-21 10:34:59.999,0.25802,False,0.0,94.05529800899055
242,buy,2018-05-23 04:54:59.999,0.21633,False,434.77695192063305,0
243,sell,2018-05-23 06:59:59.999,0.21826,False,0.0,94.89441752619737
244,buy,2018-05-23 15:04:59.999,0.20956,False,452.82695899120716,0
245,sell,2018-05-23 18:34:59.999,0.2062,True,0.0,93.37291894398692
246,buy,2018-05-23 20:04:59.999,0.20038,True,465.9792341750021,0
247,sell,2018-05-23 20:14:59.999,0.19834,True,0.0,92.42232130626991
248,buy,2018-05-23 23:24:59.999,0.20501,True,450.8186005866539,0
249,sell,2018-05-23 23:34:59.999,0.2016,True,0.0,90.88502987826942
250,buy,2018-05-24 00:39:59.999,0.20317,True,447.33489136323976,0
251,sell,2018-05-24 01:19:59.999,0.20408,False,0.0,91.29210462940998
252,buy,2018-05-24 01:24:59.999,0.20383,False,447.88355310508746,0
253,sell,2018-05-24 01:59:59.999,0.20163,True,0.0,90.30676081257879
254,buy,2018-05-24 17:09:59.999,0.1999,True,451.7596839048464,0
255,sell,2018-05-24 18:24:59.999,0.20062,False,0.0,90.63202778499029
256,buy,2018-05-24 21:59:59.999,0.20534,False,441.37541533549376,0
257,sell,2018-05-24 23:29:59.999,0.2025,True,0.0,89.3785216054375
258,buy,2018-05-25 01:29:59.999,0.20256,True,441.2446761721836,0
259,sell,2018-05-25 03:09:59.999,0.20669,False,0.0,91.20086211802862
260,buy,2018-05-25 11:09:59.999,0.19799,False,460.6336790647438,0
261,sell,2018-05-25 12:14:59.999,0.19907,False,0.0,91.69834649141855
262,buy,2018-05-25 23:54:59.999,0.19709,False,465.2612841413494,0
263,sell,2018-05-26 00:59:59.999,0.19744,False,0.0,91.86118794086802
264,buy,2018-05-27 07:49:59.999,0.19444,False,472.4397651762396,0
265,sell,2018-05-27 10:19:59.999,0.19204,True,0.0,90.72733250444504
266,buy,2018-05-27 13:49:59.999,0.19388,True,467.95611978772973,0
267,sell,2018-05-27 16:19:59.999,0.1918,True,0.0,89.75398377528656
268,buy,2018-05-28 12:34:59.999,0.17969,True,499.49348197054127,0
269,sell,2018-05-28 14:29:59.999,0.17975,False,0.0,89.78395338420479
270,buy,2018-05-29 02:09:59.999,0.17407,False,515.792229472079,0
271,sell,2018-05-29 04:39:59.999,0.172,True,0.0,88.71626346919759
272,buy,2018-05-29 05:39:59.999,0.17373,True,510.65598036722264,0
273,sell,2018-05-29 07:54:59.999,0.18024,False,0.0,92.04063390138822
274,buy,2018-05-29 09:19:59.999,0.17963,False,512.3901013271069,0
275,sell,2018-05-29 15:49:59.999,0.19567,False,0.0,100.259371126675
276,buy,2018-05-29 16:49:59.999,0.19926,False,503.1585422396618,0
277,sell,2018-05-29 17:19:59.999,0.19648,True,0.0,98.86059037924875
278,buy,2018-05-29 23:54:59.999,0.20572,True,480.55896548341804,0
279,sell,2018-05-30 01:19:59.999,0.20197,True,0.0,97.05849425868594
280,buy,2018-05-30 02:54:59.999,0.20145,True,481.799425458853,0
281,sell,2018-05-30 05:14:59.999,0.21047,False,0.0,101.4043250763248
282,buy,2018-05-30 05:29:59.999,0.21175,False,478.88701334746065,0
283,sell,2018-05-30 06:04:59.999,0.20673,True,0.0,99.00031226932055
284,buy,2018-05-30 16:09:59.999,0.21265,True,465.55519524721626,0
285,sell,2018-05-30 16:24:59.999,0.21034,True,0.0,97.92487976829946
286,buy,2018-05-30 20:39:59.999,0.20062,True,488.1112539542392,0
287,sell,2018-05-30 21:24:59.999,0.20113,False,0.0,98.17381650781613
288,buy,2018-05-31 02:49:59.999,0.21051,False,466.36177144941394,0
289,sell,2018-05-31 02:59:59.999,0.20779,True,0.0,96.90531248947373
290,buy,2018-05-31 05:44:59.999,0.20556,True,471.4210570610709,0
291,sell,2018-05-31 07:29:59.999,0.20816,False,0.0,98.13100723783252
292,buy,2018-06-01 02:09:59.999,0.2201,False,445.8473750015108,0
293,sell,2018-06-01 03:54:59.999,0.22275,False,0.0,99.31250278158653
294,buy,2018-06-01 05:44:59.999,0.2219,False,447.5552175826342,0
295,sell,2018-06-01 06:04:59.999,0.2188,True,0.0,97.92508160708036
296,buy,2018-06-01 08:24:59.999,0.21846,True,448.2517696927601,0
297,sell,2018-06-01 11:49:59.999,0.22421,False,0.0,100.50252928281374
298,buy,2018-06-01 16:49:59.999,0.21946,False,457.9537468459571,0
299,sell,2018-06-01 21:04:59.999,0.21681,True,0.0,99.28895185367196
300,buy,2018-06-01 22:59:59.999,0.2153,True,461.16559151728734,0
301,sell,2018-06-02 04:49:59.999,0.21836,False,0.0,100.70011856371487
302,buy,2018-06-02 09:04:59.999,0.21941,False,458.9586553197888,0
303,sell,2018-06-02 09:44:59.999,0.21712,True,0.0,99.64910324303256
304,buy,2018-06-02 13:09:59.999,0.22582,True,441.2766949031643,0
305,sell,2018-06-02 15:29:59.999,0.223,True,0.0,98.40470296340564
306,buy,2018-06-03 08:14:59.999,0.22733,True,432.87160939341766,0
307,sell,2018-06-03 09:04:59.999,0.22798,False,0.0,98.68606950951136
308,buy,2018-06-03 16:04:59.999,0.23333,False,422.94633998847706,0
309,sell,2018-06-03 17:24:59.999,0.22988,True,0.0,97.22690463655111
310,buy,2018-06-04 06:49:59.999,0.22524,True,431.6591397467196,0
311,sell,2018-06-04 08:54:59.999,0.22242,True,0.0,96.00962586246537
312,buy,2018-06-04 21:09:59.999,0.21261,True,451.5762469425962,0
313,sell,2018-06-04 21:14:59.999,0.21287,False,0.0,96.12703568667045
314,buy,2018-06-05 00:24:59.999,0.21466,False,447.8106572564542,0
315,sell,2018-06-05 02:09:59.999,0.21182,True,0.0,94.85525342006213
316,buy,2018-06-05 07:34:59.999,0.20454,True,463.7491611423786,0
317,sell,2018-06-05 07:59:59.999,0.20237,True,0.0,93.84891774038316
318,buy,2018-06-05 11:59:59.999,0.209,True,449.03788392527827,0
319,sell,2018-06-05 13:09:59.999,0.20671,True,0.0,92.82062098619427
320,buy,2018-06-05 13:59:59.999,0.20769,True,446.9190668120481,0
321,sell,2018-06-05 14:09:59.999,0.20559,True,0.0,91.88209094588896
322,buy,2018-06-06 01:39:59.999,0.21749,True,422.46581886932256,0
323,sell,2018-06-06 05:09:59.999,0.21775,False,0.0,91.99193205879499
