,buy/sell,time,price,stop loss,XRP_balance,USDT_balance
31,sell,2018-05-11 23:44:59.999,0.67498,True,0.0,89.45248404092159
32,buy,2018-05-12 02:44:59.999,0.67801,True,131.9338712421964,0
33,sell,2018-05-12 08:14:59.999,0.67033,True,0.0,88.43923190978151
34,buy,2018-05-12 11:29:59.999,0.65253,True,135.53282134121267,0
35,sell,2018-05-12 11:59:59.999,0.6445,True,0.0,87.35090335441156
36,buy,2018-05-13 02:59:59.999,0.68522,True,127.47862490063272,0
37,sell,2018-05-13 03:59:59.999,0.6745,True,0.0,85.98433249547676
38,buy,2018-05-13 20:44:59.999,0.7293,True,117.8998114568446,0
39,sell,2018-05-13 20:59:59.999,0.71759,True,0.0,84.60372570331711
40,buy,2018-05-14 10:44:59.999,0.70603,True,119.83021359335595,0
41,sell,2018-05-14 16:14:59.999,0.711,False,0.0,85.19928186487607
42,buy,2018-05-14 18:29:59.999,0.733,False,116.23367239410105,0
43,sell,2018-05-14 20:59:59.999,0.73377,False,0.0,85.28878179261953
44,buy,2018-05-15 14:29:59.999,0.74141,False,115.03592046589543,0
45,sell,2018-05-15 16:14:59.999,0.7315,True,0.0,84.14877582080251
46,buy,2018-05-16 07:59:59.999,0.67955,True,123.83014615672506,0
47,sell,2018-05-16 08:14:59.999,0.672,True,0.0,83.21385821731924
48,buy,2018-05-16 11:14:59.999,0.67753,True,122.81944447820649,0
49,sell,2018-05-16 20:29:59.999,0.67919,False,0.0,83.41773849515306
50,buy,2018-05-17 16:59:59.999,0.69238,False,120.47970550153538,0
51,sell,2018-05-17 19:29:59.999,0.68521,True,0.0,82.55389900670706
52,buy,2018-05-18 04:59:59.999,0.65783,True,125.49427512686721,0
53,sell,2018-05-18 08:59:59.999,0.66546,False,0.0,83.51142032592506
54,buy,2018-05-18 20:44:59.999,0.66385,False,125.79862969936741,0
55,sell,2018-05-19 03:14:59.999,0.678,False,0.0,85.29147093617111
56,buy,2018-05-19 07:29:59.999,0.674,False,126.54520910411144,0
57,sell,2018-05-19 10:44:59.999,0.665,True,0.0,84.1525640542341
58,buy,2018-05-19 14:44:59.999,0.67,True,125.6008418719912,0
59,sell,2018-05-19 21:14:59.999,0.67501,False,0.0,84.78182427201277
60,buy,2018-05-20 03:59:59.999,0.67234,False,126.09962856889783,0
61,sell,2018-05-20 11:29:59.999,0.68051,False,0.0,85.81205823742066
62,buy,2018-05-20 12:29:59.999,0.68447,False,125.37007938612453,0
63,sell,2018-05-20 14:44:59.999,0.68499,False,0.0,85.87725067870144
64,buy,2018-05-20 18:14:59.999,0.68624,False,125.1417152580751,0
65,sell,2018-05-21 00:59:59.999,0.70153,False,0.0,87.79066750499742
66,buy,2018-05-21 08:44:59.999,0.7002,False,125.37941660239562,0
67,sell,2018-05-21 13:14:59.999,0.69103,True,0.0,86.64093825475345
68,buy,2018-05-22 18:14:59.999,0.66758,True,129.7836038448627,0
69,sell,2018-05-22 22:44:59.999,0.66081,True,0.0,85.76230325672373
70,buy,2018-05-23 07:44:59.999,0.6317,True,135.76429200051246,0
71,sell,2018-05-23 08:14:59.999,0.63201,False,0.0,85.80439018724387
72,buy,2018-05-23 13:59:59.999,0.61399,False,139.7488398626099,0
73,sell,2018-05-23 17:44:59.999,0.61446,False,0.0,85.87007214197929
74,buy,2018-05-24 07:14:59.999,0.60904,False,140.99249990473416,0
75,sell,2018-05-24 10:29:59.999,0.61089,False,0.0,86.13090826680306
76,buy,2018-05-24 15:14:59.999,0.59929,False,143.7215843194498,0
77,sell,2018-05-25 03:29:59.999,0.62776,False,0.0,90.22266177237779
78,buy,2018-05-25 16:14:59.999,0.61299,False,147.1845572886634,0
79,sell,2018-05-25 16:44:59.999,0.60654,True,0.0,89.2733213778659
80,buy,2018-05-26 00:44:59.999,0.60152,True,148.41288964268168,0
81,sell,2018-05-26 05:29:59.999,0.6018,False,0.0,89.31487698696583
82,buy,2018-05-27 11:44:59.999,0.60396,False,147.88210640930828,0
83,sell,2018-05-27 12:44:59.999,0.60572,False,0.0,89.57514949424622
84,buy,2018-05-27 13:59:59.999,0.60847,False,147.21374840870746,0
85,sell,2018-05-27 16:14:59.999,0.60009,True,0.0,88.34149828258126
86,buy,2018-05-28 00:59:59.999,0.60551,True,145.89601869924735,0
87,sell,2018-05-28 07:44:59.999,0.59901,True,0.0,87.39317416103616
88,buy,2018-05-28 16:59:59.999,0.5789,True,150.96419789434472,0
89,sell,2018-05-28 19:44:59.999,0.57023,True,0.0,86.08431456529219
90,buy,2018-05-30 14:14:59.999,0.61431,True,140.1317161779756,0
91,sell,2018-05-30 17:14:59.999,0.60799,True,0.0,85.19868211904739
92,buy,2018-05-31 00:14:59.999,0.58875,True,144.71113735719302,0
93,sell,2018-05-31 00:59:59.999,0.5893,False,0.0,85.27827324459386
94,buy,2018-05-31 07:14:59.999,0.59865,False,142.45097009035973,0
95,sell,2018-05-31 12:14:59.999,0.60822,False,0.0,86.64152902835859
96,buy,2018-06-01 09:29:59.999,0.6131,False,141.31712449577327,0
97,sell,2018-06-01 12:59:59.999,0.61461,False,0.0,86.85491788634721
98,buy,2018-06-01 17:59:59.999,0.61125,False,142.09393519238807,0
99,sell,2018-06-02 06:44:59.999,0.62001,False,0.0,88.09966075863252
100,buy,2018-06-03 17:29:59.999,0.66792,False,131.9015162873286,0
101,sell,2018-06-03 20:29:59.999,0.65914,True,0.0,86.94156544562976
102,buy,2018-06-04 22:59:59.999,0.64818,True,134.1318236379243,0
103,sell,2018-06-05 05:29:59.999,0.64,True,0.0,85.84436712827156
104,buy,2018-06-05 10:29:59.999,0.64799,True,132.4779196102896,0
105,sell,2018-06-05 14:44:59.999,0.65424,False,0.0,86.67235412583588
106,buy,2018-06-05 22:29:59.999,0.67619,False,128.17751538152868,0
107,sell,2018-06-06 07:59:59.999,0.66841,True,0.0,85.67513305616758
108,buy,2018-06-06 14:59:59.999,0.67,True,127.8733329196531,0
109,sell,2018-06-06 15:14:59.999,0.67051,False,0.0,85.7403484559566
110,buy,2018-06-06 15:29:59.999,0.67001,False,127.96875935576574,0
111,sell,2018-06-06 17:59:59.999,0.67169,False,0.0,85.95533597167429
112,buy,2018-06-06 23:29:59.999,0.66205,False,129.8320911889952,0
113,sell,2018-06-06 23:44:59.999,0.66219,False,0.0,85.97351246444073
